GroupID,GroupName,ModelId,ModelName
2365,DeviceManagement,1881,eBike_BGauss_RUV_350_2025_EV_AT
2595,la5.ic,1169,eRickshaw_Jaidka_Arjun_Default_2022_EV_AT
2595,la5.ic,1137,eBike_HEROelectric_NYX e5_HX_2022_EV_AT
2595,la5.ic,706,Bike_Honda_Activa_Default_2018_P_MT
28480,ORIX_CORPORATION_LIMITED,1218,Car_Toyota_Innova Hycross_Default_2022_D_AT
3048,renon,1128,BMS_Renon_48V_Default_2021_EV_AT
5028,CLN_Energy,1542,BMS_CLN Energy_52 V_ 51.2V45Ah_2023_EV_AT
1717,IndusGo,934,Car_Maruti_Swift_VXI_2018_D_MT
2595,la5.ic,1841,BMS_Likraft_51.2V 105 AH LFP_JBD 250_2025_EV_AT
2595,la5.ic,1276,BMS_Greenfuel_JBD_Default_2023_EV_AT
2818,MBSI_PVT_LTD,1424,Bike_TVS_Apache_RTR180_2023_P_AT
3963,Tata_Demo,1271,Truck_Volvo_Volvo FM_Default_2020_D_MT
3696,TenV,203,Vehicle_Vehicle_Vehicle_Default_2017_D_MT
3326,Trontek,1985,BMS_Eastman_51v 105Ah H JNCI_JBD16S/80A_2025_EV_AT
4091,Akira,1833,BMS_Akira_51.2V 45AH_JBD 500 _2025_EV_AT
3429,Highflow_Industries,1646,BMS_Highflow_51.2v45 AH_Superpower_Dally_500BD_2024_EV_AT
2595,la5.ic,1287,BMS_Greenfuel_51.2V_Dally_2023_EV_AT
2770,MUPL,1071,eRickshaw_Altigreen_NEEV HD_EV_2021_EV_AT
4546,Stride,1089,eRickshaw_Euler_HiLoad_AT_2021_EV_AT
5856,YukiElectrical,1957,BMS_YukiElectrical_60V36AH_JBD 500_2025_EV_AT
3024,ZyppElectric,1461,eBike_Kinetic Green_2W_Default_2022_EV_AT
2595,la5.ic,2067,Car_Maruti_Swift_Default_2024_CNGP_MT
165,RoyalBrothers,1374,Bike_Honda_Dio_Default_2023_P_AT
4048,Yukinova,1302,BMS_Yukinova_60V_Default_2023_EV_AT
4428,IntelliOne,1831,BMS_Epitome energy_51.2V45AH_Superpower_2025_EV_AT
2595,la5.ic,1367,Car_Volkswagen_Polo_GT TSI_2020_P_AT
2595,la5.ic,1173,BMS_Lohum_50V_Default_2022_EV_AT
4222,Sparrow_Mobility,1432,Car_Maruti_Wagonr_Default_2021_P_AT
3031,Turno,671,eBike_test_test_Default_2020_EV_AT
2541,Upgrid_Mobility,2016,BMS_Epitome energy_51.2V105AH_Webber_2025_EV_AT
4091,Akira,1772,BMS_Akira_60.8V 200 Ah_JBD 500_2024_EV_AT
5855,demo.hero,409,Bike_Hero_Glamour_Default_2018_P_MT
9491,Digi_voltt,2075,BMS_DigiVoltt_Eastman-5KWH_JBD250_2025_EV_AT
3902,EVM_secondarydevice,1339,Car_Skoda_KUSHAQ_Default_2021_P_MT
3902,EVM_secondarydevice,1635,Car_Toyota_Rumion_Default_2024_P_MT
165,RoyalBrothers,1316,Bike_Royal Enfield_Hunter _350_2023_P_MT
3633,Eastman,1622,BMS_Eastman_ EM LFP S 51105 G_JBD CAN 250_2024_EV_AT
4428,IntelliOne,1606,VFD_INVT_GD200A_Shakti_2024_EV_AT
2595,la5.ic,289,Truck_Tata_TATA LPT 4018_Default_2017_D_MT
3758,Likraft,1670,BMS_Likraft_72V 50AH_JBD250_2024_EV_AT
2818,MBSI_PVT_LTD,1960,eBike_Geliose_Hope_Default_2025_EV_AT
1717,IndusGo,608,Car_Maruti_Brezza_Default_2019_D_MT
2595,la5.ic,1596,eBike_Ampere_Magnus_MT 80_2024_EV_AT
7293,Tamarind_Global,2022,Car_Honda_Amaze_Default_2025_D_MT
7751,Akasa,1561,BMS_Greenfuel_GF4_51.2V_100AH_JBD500_2025_EV_AT
9491,Digi_voltt,2076,BMS_DigiVoltt_Trontek-5KWH_JBD500_2025_EV_AT
2453,EVMGroup,1106,Bike_Honda_Dio_Default_2021_P_AT
2023,Greenfuel,1742,BMS_Greenfuel_GF8_Spiro_250_72V_2024_EV_AT
3015,MBSI_LA5,1308,Bike_Bajaj_Pulsar 150_Default_2023_P_MT
2365,DeviceManagement,1690,BMS_Exicom_48V - BS_Demo_2024_EV_AT
5504,MahindraDemo,1235,eRickshaw_MLR Auto_Eltra_Cargo_SEG+Exicom_2023_EV_AT
3157,Perpetuity_Capital,1168,Car_Tata_Winger_Default_2018_D_MT
165,RoyalBrothers,1320,Bike_Yamaha_Fz_Default_2023_P_MT
2126,Ambarmitra,300,Car_Tata_Winger_Default_2018_P_MT
2373,AWLAgriBusinessLimited,805,Car_Toyota_Innova Crysta_Default_2013_D_MT
1717,IndusGo,2025,Car_Maruti_Wagonr_Default_2024_P_AT
2595,la5.ic,1513,E-Cargo_Zen_ZEN MICROPOD_Default_2024_EV_AT
3869,Mangalore_police,1214,Car_Maruti_Ertiga_ZXI_2020_D_MT
2541,Upgrid_Mobility,1125,BMS_Battery_TEST_Default_2021_EV_AT
7751,Akasa,1518,BMS_Trontek_51V105Ah_Trontek BMS - REV1.1 - 500K_2024_EV_AT
5028,CLN_Energy,1762,BMS_CLN Energy_51.2V_	 51.2V150Ah_2024_EV_AT
3902,EVM_secondarydevice,2025,Car_Maruti_Wagonr_Default_2024_P_AT
2862,E_ChargeUp,1561,BMS_Greenfuel_51.2V_GF4_2024_EV_AT
4428,IntelliOne,1534,VFD_Crompton Greaves_Eicher_Default_2023_EV_AT
2595,la5.ic,1112,Car_Mahindra_Scorpio_Default_2020_P_MT
4750,One_World_Mobility,1186,eBike_Bounce_Infinity_Default_2022_EV_MT
5146,ElectrifiMobility,1819,eBike_Lectrix_LXS_High speed_2024_EV_AT
2453,EVMGroup,1442,Bike_Royal Enfield_Himalayan_Default_2023_P_MT
2595,la5.ic,535,Bike_Honda_CliQ_Default_2019_P_AT
2595,la5.ic,1674,eBike_Quantum_Bziness_500_Bziness XS_2024_EV_AT
3516,LA5.IC.HARDWARE,669,eRickshaw_Etrio_TOURO MAX_Default_2020_EV_AT
2541,Upgrid_Mobility,1270,BMS_Battrixx_48V_Default_2023_EV_AT
2495,DMT,1845,eBike_Bounce_Infinity_sun mobility _2025_EV_AT
3902,EVM_secondarydevice,1396,Car_Toyota_Innova crysta_Default_2022_D_AT
4257,Gensol,1073,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2021_EV_AT
2595,la5.ic,973,Auto_Ape_Piaggio_Default_2020_D_MT
28480,ORIX_CORPORATION_LIMITED,779,Car_Maruti_Baleno_Default_2021_P_MT
3157,Perpetuity_Capital,1227,Car_Hyundai_Accent_Default_2016_P_MT
7293,Tamarind_Global,779,Car_Maruti_Baleno_Default_2021_P_MT
7213,JFL_Dominos,2009,eBike_Ampere_Magnus CA EXB_Default_2025_EV_AT
2818,MBSI_PVT_LTD,1314,Bike_Yamaha_Aerox 155_Default_2023_P_AT
4222,Sparrow_Mobility,1648,Car_Mahindra_Xuv400_Default_2024_EV_AT
1717,IndusGo,611,Car_Maruti_Swift_Default_2019_D_MT
2595,la5.ic,1146,eBike_Jitendra_FAE Bikes_Default_2021_EV_MT
5026,Maverick_Motors,1315,Bike_Royal Enfield_Meteor 350 steller_Default_2023_P_MT
3664,Vgoocars,43,Car_Ford_Figo_Default_2017_D_MT
6842,WHIZ_Electric,1694,BMS_Trontek_51V105Ah_Trontek_REV 1.3_2024_EV_AT
4315,DriveO,1254,Car_Tata_Tigor_Xpress T Ziptron_2023_EV_AT
4428,IntelliOne,1517,VFD_Crompton Greaves_VSR48-038 20CEB_Eicher_2024_EV_AT
2595,la5.ic,545,Bike_Hero_Xpulse_200_2019_P_MT
2595,la5.ic,771,eBike_Lectrix_LX25D_Default_2021_EV_AT
2595,la5.ic,1440,BMS_Likraft_12.8V 180Ah_RS485_2023_EV_AT
2595,la5.ic,1529,Car_Toyota_Innova crysta_Default_2024_P_MT
4669,Trusterra,1149,BMS_Inverted_48V_V1_2022_EV_AT
3253,BuyMyEV,1151,eBike_BuyMyEV_E-Kicks_Ver 2_2022_EV_MT
4056,MoveInSync,1113,Car_Tata_Xpress -T_Default_2021_EV_AT
5158,OKO_Mobility,1481,Car_BYD E6_BYD E6_Default_2023_EV_AMT
6576,Revolt_Motors,1809,eBike_Revolt_AW1_500 baud rate_2024_EV_AT
3024,ZyppElectric,1689,BMS_iPower_48v 64Ah_Dally 250_2024_EV_AT
2595,la5.ic,1307,Bike_Suzuki_Access_Default_2023_P_AT
2208,Livguard,1495,BMS_Livguard_48V_V1_2020_EV_AT
3809,Madikeri_Police,232,Car_Mahindra_Scorpio S5_Default_2017_D_MT
3902,EVM_secondarydevice,1112,Car_Mahindra_Scorpio_Default_2020_P_MT
2595,la5.ic,1288,Minitruck_Tata_INTRA V30 BS6_BS6_2023_EV_AT
2595,la5.ic,404,Car_Toyota_Camry_Default_2017_P_MT
2595,la5.ic,1148,eBike_Simple Energy_Simple One_Default_2022_EV_AT
8167,Niranjan_Billing,1444,Tata ace_Tata_Tata Ace_EV_2023_EV_AT
3653,Noori_Travels,148,Car_Tata_Zest_Default_2017_D_MT
3425,ScooEV_Sigrid,1464,eBike_Lectrix_LX25D_Default_2023_EV_AT
4202,EmoEnergy,1573,eBike_Xero_Xero_Default_2024_EV_AT
3902,EVM_secondarydevice,911,Car_Maruti_Wagonr_Default_2021_P_MT
2595,la5.ic,69,Bike_KTM_Duke 200_Default_2017_P_MT
2595,la5.ic,1490,eBike_BGauss_D15i_Default_2023_EV_AT
5792,Sundaram_Finance_Demo,1404,Car_Skoda_KUSHAQ_Default_2022_P_MT
3326,Trontek,2033,BMS_Trontek_51V105Ah_BS-TK-SOC_2025_EV_AT
2541,Upgrid_Mobility,1454,BMS_Stefen_48V_Superpower_Default_2023_EV_AT
3154,BLR_POLICE_HOYSALAS,1214,Car_Maruti_Ertiga_ZXI_2020_D_MT
2326,EEE_TAXI,1275,Car_Citroen_Citroen_Default_2022_EV_AT
3902,EVM_secondarydevice,1393,Car_MG_Hector_Default_2021_D_MT
2520,Greendrive,1674,eBike_Quantum_Bziness_500_Bziness XS_2024_EV_AT
1717,IndusGo,1489,Car_Maruti_Jimny_Default_2023_P_MT
3120,Inverted_energy,1869,BMS_Inverted_51V105AH_JBD 500_2025_EV_AT
4155,PointO,1542,BMS_CLN Energy_52 V_ 51.2V45Ah_2023_EV_AT
4546,Stride,2021,eBike_BGauss_C12_i SM_2025_EV_AT
3790,BUZZ_ENERGY,1299,Charging-Station_Buzz Energy_EzeeDock_V1_2023_EV_AT
1822,Amplus,1071,eRickshaw_Altigreen_NEEV HD_EV_2021_EV_AT
2818,MBSI_PVT_LTD,1737,eBike_Yamaha_Proto_Default_2024_EV_AT
2818,MBSI_PVT_LTD,17,Bike_Bajaj_Avenger Street 220_Default_2017_P_MT
3157,Perpetuity_Capital,1224,eRickshaw_Mahindra_Alfa_Default_2023_EV_AT
3326,Trontek,1306,BMS_Trontek_51V105Ah_500K_Baudrate_2023_EV_AT
2373,AWLAgriBusinessLimited,1218,Car_Toyota_Innova Hycross_Default_2022_D_AT
4961,Greaves_2W_Ampere,1596,eBike_Ampere_Magnus_MT 80_2024_EV_AT
2595,la5.ic,1385,eRickshaw_Ampere_Zeal EX_Default_2023_P_AT
3425,ScooEV_Sigrid,1451,eBike_Quantum_Bziness_Trontek BMS_2023_EV_AT
3326,Trontek,1562,BMS_Trontek_61V105Ah_trontek BMS - Rev1.1 500K_2024_EV_AT
3154,BLR_POLICE_HOYSALAS,961,Car_Mahindra_Bolero_Default_2021_P_MT
3633,Eastman,1556,BMS_Eastman_51.2V-105AH_Webber 500_2023_EV_AT
28143,Jaiswal,1776,BMS_Battrixx_51.2V 105ah_JBD_2024_EV_AT
2595,la5.ic,1613,eRickshaw_Surja automotives_DHEERA_51.2V_2024_EV_AT
3653,Noori_Travels,2011,Car_Maruti_Swift_Default_2024_D_MT
4350,PoliceInspectors_law_order,961,Car_Mahindra_Bolero_Default_2021_P_MT
3128,stefen_electric,1863,BMS_Stefen_48V_Superpower_Default_2025_EV_AT
3812,AltNxt_Energy,1210,BMS_AltNxt_AltNxt_67V_2022_EV_AT
1717,IndusGo,692,Car_Maruti_Brezza_ZXI_2021_P_AT
2595,la5.ic,1178,Bike_TVS_Apache_RTR160_2022_P_MT
2595,la5.ic,1515,eBike_BGauss_C12_i Max_2024_EV_AT
2595,la5.ic,1906,BMS_Battrixx_51.2V 45Ah_SOC_Dev59_2025_EV_AT
2595,la5.ic,1116,ECU_IX Energy_IX_Default_2021_EV_AT
2818,MBSI_PVT_LTD,1316,Bike_Royal Enfield_Hunter _350_2023_P_MT
3901,Quantum,1452,eBike_Quantum_Bziness_Daly 500 BMS_2023_EV_AT
295,HWY Rider,478,Bike_Honda_Activa_Default_2019_P_CVT
2595,la5.ic,148,Car_Tata_Zest_Default_2017_D_MT
6170,Quick_Ride,1245,Car_MG_zs EV_Exclusive_2022_EV_AT
165,RoyalBrothers,1587,Bike_Royal Enfield_Continental GT 650_Default_2024_P_MT
3044,SUN_MOBILITY,1073,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2021_EV_AT
3326,Trontek,1856,BMS_Trontek_51V132AH_Rev1.3 Dev069_2025_EV_AT
2541,Upgrid_Mobility,1726,BMS_iPower_48V 45AH_BS V2_2024_EV_AT
2541,Upgrid_Mobility,1808,BMS_Trontek_51V_60Ah_2024_EV_AT
4428,IntelliOne,1516,VFD_Crompton Greaves_ BSR48-03820CEB_Eicher_2023_EV_AT
3868,Metafin,1593,VFD_Crompton Greaves_VSX48-032 20CEB_Escorts_2024_EV_AT
4039,Monter,840,Car_Renault_Triber_Default_2020_P_MT
8167,Niranjan_Billing,1622,BMS_Eastman_ EM LFP S 51105 G_JBD CAN 250_2024_EV_AT
165,RoyalBrothers,1467,Bike_Yamaha_MT 15_Default_2023_P_AT
3031,Turno,669,eRickshaw_Etrio_TOURO MAX_Default_2020_EV_AT
3051,virya_mobility,1073,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2021_EV_AT
3637,GoEv,1073,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2021_EV_AT
2595,la5.ic,934,Car_Maruti_Swift_VXI_2018_D_MT
3516,LA5.IC.HARDWARE,1123,Bike_Hero_HF-Deluxe_Default_2021_P_MT
4169,Bounce_EV,1845,eBike_Bounce_Infinity_sun mobility _2025_EV_AT
4992,Indus_Fleet,1459,Car_Maruti_Wagonr_Default_2023_CNG_MT
2595,la5.ic,1543,eBike_kineticgreen_E luna_500baud rate_2024_EV_AT
3451,LA5.IC.OPS,128,Bike_Suzuki_Access_Default_2017_P_MT
2373,AWLAgriBusinessLimited,462,Car_Toyota_Innova Crysta_Default_2018_D_MT
8836,Commutec,1245,Car_MG_zs EV_Exclusive_2022_EV_AT
5006,Demo_Evlyte,1181,Car_Tata_Xpress -T_Ziptron_2022_EV_AT
3516,LA5.IC.HARDWARE,1272,Truck_Scania_Scania G410_Default_2020_D_MT
5170,shortterm_storage,1454,BMS_Stefen_48V_Superpower_Default_2023_EV_AT
5855,demo.hero,1334,Bike_Hero_Xpulse_200_2023_P_AT
3902,EVM_secondarydevice,1416,Car_Maruti_Swift_Default_2021_P_AT
2818,MBSI_PVT_LTD,1308,Bike_Bajaj_Pulsar 150_Default_2023_P_MT
2818,MBSI_PVT_LTD,1335,Bike_Yamaha_Fascino_Default_2023_P_AT
3623,Greenifit,1137,eBike_HEROelectric_NYX e5_HX_2022_EV_AT
295,HWY Rider,545,Bike_Hero_Xpulse_200_2019_P_MT
4428,IntelliOne,1243,eRickshaw_MLR Auto_Eltra_DV_SEG+Exicom_2023_EV_AT
2595,la5.ic,979,Car_Toyota_Innova Crysta_GX 7 STR_2021_D_MT
3033,vidyuttech_API,1253,eRickshaw_TATA_ACE_EV_2023_EV_AT
2453,EVMGroup,1374,Bike_Honda_Dio_Default_2023_P_AT
2595,la5.ic,1343,Car_Skoda_slavia_Default_2022_P_MT
2595,la5.ic,542,Car_Volkswagen_Polo_Default_2019_P_MT
2595,la5.ic,1362,Car_Nissan_Magnite_Default_2020_P_AT
3902,EVM_secondarydevice,1398,Car_Volkswagen_Vento_Default_2021_P_AT
165,RoyalBrothers,69,Bike_KTM_Duke 200_Default_2017_P_MT
3633,Eastman,1941,BMS_Eastman_ EM LFP S 51150_Electrifuel 16S100A_2025_EV_AT
3633,Eastman,1979,BMS_Eastman_64V105Ah H JNCI_JBD 20S/100A_2025_EV_AT
2938,FAE_Bikes,1597,eBike_Gogoro_GX250_PUX_2024_EV_AT
2595,la5.ic,1536,eBike_Ampere_Primus_Default_2023_EV_AT
3653,Noori_Travels,620,Car_Toyota_Innova crysta_Default_2019_D_MT
3963,Tata_Demo,1533,Truck_Ashok Leyland_4220_Default_2023_D_MT
2541,Upgrid_Mobility,1155,BMS_Trontek_64V_Default_2022_EV_AT
2541,Upgrid_Mobility,1776,BMS_Battrixx_51.2V 105ah_JBD_2024_EV_AT
3586,Demo_Nupur,1073,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2021_EV_AT
2495,DMT,1904,BMS_Stefen_51.2V  45Ah_SOC_Dev59_2025_EV_AT
3902,EVM_secondarydevice,1360,Car_Volkswagen_Polo_Default_2020_P_MT
4428,IntelliOne,1593,VFD_Crompton Greaves_VSX48-032 20CEB_Escorts_2024_EV_AT
2595,la5.ic,1172,Bike_Honda_CB 300_Default_2022_P_AT
3869,Mangalore_police,287,Car_Chevrolet_Tavera_Default_2016_D_MT
3653,Noori_Travels,459,Car_Toyota_Fortuner_Default_2018_D_AT
3128,stefen_electric,1250,BMS_Stefen_48V_4G_250Kbps_2023_EV_AT
2457,IndusGo_SecondaryDevice,1324,Car_Maruti_Swift_Default_2022_P_MT
2595,la5.ic,1167,Bike_Suzuki_Avenis_Default_2022_P_AT
3157,Perpetuity_Capital,1225,eRickshaw_Atul_Elite_Elite+_Default_2023_EV_AT
3326,Trontek,1462,BMS_Trontek_51V_Trontek BMS 250K_2023_EV_AT
3326,Trontek,1504,BMS_Trontek_64V_Trontek 500K Rev1.1_2023_EV_AT
3033,vidyuttech_API,1708,Car_MG_Windsor_Default_2024_EV_AT
6277,Volttic_Synergies,1181,Car_Tata_Xpress -T_Ziptron_2022_EV_AT
3024,ZyppElectric,1829,BMS_Likraft_50.4V 45AH LMFP_Lithion 500_2025_EV_AT
2595,la5.ic,2070,eBike_Quantum_Emo Battery_Proto_2025_EV_AT
3653,Noori_Travels,1325,Car_Maruti_Ertiga_Default_2023_P_MT
165,RoyalBrothers,1442,Bike_Royal Enfield_Himalayan_Default_2023_P_MT
3854,VVIP_Police,741,Car_Toyota_Innova_G_2016_D_MT
3154,BLR_POLICE_HOYSALAS,1286,Car_Maruti_Ertiga_Default_2020_D_MT
3633,Eastman,1868,BMS_Eastman_EM LFP S 51230_Webber 500 CAN_2025_EV_AT
2595,la5.ic,805,Car_Toyota_Innova Crysta_Default_2013_D_MT
2595,la5.ic,134,Truck_Tata_Ace_Default_2017_D_MT
2818,MBSI_PVT_LTD,1010,Bike_TVS_NTORQ_Default_2019_P_AT
2818,MBSI_PVT_LTD,1740,Bike_Yamaha_crux_Default_2023_P_MT
8167,Niranjan_Billing,1184,eRickshaw_Mahindra_Zor Grand_DV+_2022_EV_AT
2766,Pibeam,248,eBike_HEROelectric_Photon_Default_2018_EV_AT
4428,IntelliOne,1293,VFD_Crompton Greaves_VSR48-038 20CEB_Default_2022_EV_AT
4012,Ipower,1937,BMS_iPower_60V210AH_JBD500_2025_EV_AT
2595,la5.ic,1299,Charging-Station_Buzz Energy_EzeeDock_V1_2023_EV_AT
2595,la5.ic,1726,BMS_iPower_48V 45AH_BS V2_2024_EV_AT
3841,Ofload,1228,Truck_Mercedes Benz_Truck_Actros_2018_EV_AT
165,RoyalBrothers,1118,Bike_Honda_Activa_5G_2021_P_AT
3902,EVM_secondarydevice,144,Car_Tata_Safari Storme_Default_2017_D_MT
2595,la5.ic,2038,BMS_Battery_TEST_DLC4_2025_EV_AT
2595,la5.ic,1535,Car_Hyundai_i20_Default_2023_P_MT
2595,la5.ic,1732,Car_Tata_Nexon_Default_2024_P_MT
5026,Maverick_Motors,1589,Bike_Royal Enfield_Super Meteor 650_Default_2024_P_MT
3901,Quantum,1961,eBike_Quantum_Milan_250_Daly250_2025_EV_AT
3902,EVM_secondarydevice,1337,Car_Datsun_Go_Default_2019_P_AT
3015,MBSI_LA5,1113,Car_Tata_Xpress -T_Default_2021_EV_AT
2818,MBSI_PVT_LTD,1107,Bike_Yamaha_Aerox 155_Default_2021_P_MT
165,RoyalBrothers,1314,Bike_Yamaha_Aerox 155_Default_2023_P_AT
3425,ScooEV_Sigrid,1205,eBike_Ampere_Magnus_Default_2022_EV_MT
4546,Stride,1694,BMS_Trontek_51V105Ah_Trontek_REV 1.3_2024_EV_AT
2862,E_ChargeUp,1622,BMS_Eastman_ EM LFP S 51105 G_JBD CAN 250_2024_EV_AT
4428,IntelliOne,1711,VFD_Crompton Greaves_VSR48-024 20CEB_Kisan_2024_EV_AT
4428,IntelliOne,1590,eRickshaw_MLR Auto_Eltra_PV_SEG+Exicom_2024_EV_AT
2595,la5.ic,248,eBike_HEROelectric_Photon_Default_2018_EV_AT
2595,la5.ic,1093,eBike_TORK_Kratos_Default_2021_EV_AT
3758,Likraft,1847,BMS_Likraft_51.2V 80Ah LFP_LITHION 500_2025_EV_AT
2818,MBSI_PVT_LTD,707,Bike_Honda_Activa 5G_Default_2018_P_AT
2415,OkPlay,689,eRickshaw_OK PLAY_L5 eVehicle_LDR_2020_EV_CVT
3633,Eastman,1917,BMS_Eastman_51V 105Ah H_JBD16S 80A_2025_EV_AT
2595,la5.ic,734,Car_Mahindra_Xylo_D42WD_2016_D_MT
8167,Niranjan_Billing,1089,eRickshaw_Euler_HiLoad_AT_2021_EV_AT
8167,Niranjan_Billing,1694,BMS_Trontek_51V105Ah_Trontek_REV 1.3_2024_EV_AT
4026,PASFREIGHT,1266,Truck_Eicher_Pro 2059_XP_2023_D_MT
4026,PASFREIGHT,1623,Minitruck_Ashok Leyland _Dost_Default_2024_P_MT
165,RoyalBrothers,1697,Bike_Honda_Hness_Default_2023_P_MT
3648,Texorenergy,1125,BMS_Battery_TEST_Default_2021_EV_AT
2595,la5.ic,1505,VFD_INVT_GD200A_Eicher_2023_EV_AT
3013,Rideriver,1899,eBike_Rideriver_Gen2_Indie _2025_EV_AT
4428,IntelliOne,1540,VFD_INVT_GD200A_Escort_2023_EV_AT
4428,IntelliOne,1602,VFD_INVT_GD200A_Sonalika_2024_EV_AT
2595,la5.ic,1844,BMS_Greenfuel_GF6_JBD500_2025_EV_AT
2595,la5.ic,1089,eRickshaw_Euler_HiLoad_AT_2021_EV_AT
2818,MBSI_PVT_LTD,1553,Bike_Bajaj_Avenger Cruise 220_Default_2024_P_MT
3051,virya_mobility,1383,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2023_EV_AT
2453,EVMGroup,1307,Bike_Suzuki_Access_Default_2023_P_AT
7751,Akasa,1813,BMS_Trontek_51V105Ah_Trontek_REV 1.3 DEV062_2024_EV_AT
3060,BikeBazaar,1884,eBike_Lectrix_LXS 3.0_LiFe4 1.2KW_2025_EV_AT
4428,IntelliOne,1505,VFD_INVT_GD200A_Eicher_2023_EV_AT
2818,MBSI_PVT_LTD,1912,Car_Maruti_Wagonr_Default_2024_P_MT
3031,Turno,754,eRickshaw_Mahindra_Treo_Zor_2021_EV_AT
5028,CLN_Energy,1610,BMS_CLN Energy_25.6V _25.6V 200Ah_2024_EV_AT
4961,Greaves_2W_Ampere,1836,eBike_Ampere_Nexus_NXG_CAN_2025_EV_AT
2595,la5.ic,1758,BMS_Inverted_51V105AH_JBD_2023_EV_AT
2595,la5.ic,1541,BMS_Greenfuel_51.2V_GF3_2024_EV_AT
2595,la5.ic,1728,BMS_Inverted_48V_SuperPower_BMS_16S_60A_LFP _2024_EV_AT
3516,LA5.IC.HARDWARE,448,Bike_Royal Enfield_Interceptor 650_Default_2018_P_MT
3015,MBSI_LA5,1311,Bike_Suzuki_Gixxer 150_Default_2023_P_AT
3633,Eastman,2000,BMS_Eastman_72V 150Ah ACI_Aeidth500_2025_EV_AT
3758,Likraft,1920,BMS_Likraft_73V 30AH_Lithion 500_2025_EV_AT
2370,Mooving,1376,BMS_Livguard_BMS_White_Knight_14S_48V_60A_V4_2023_EV_-
5137,Murugappa_Travels,1264,Truck_Ashok Leyland_Dost_Default_2023_D_MT
4350,PoliceInspectors_law_order,922,Car_Mahindra_Bolero_CBCPS 1.5T BS4_2018_D_MT
2595,la5.ic,1206,Car_Tata_Xpress -T_Electra_2022_EV_AT
2595,la5.ic,175,Bike_Yamaha_Ray Z_Default_2017_P_MT
2595,la5.ic,1224,eRickshaw_Mahindra_Alfa_Default_2023_EV_AT
5909,LAF_International_Deployment,1568,Inverter_SRNE_2024_Biliti_2024_EV_AT
3758,Likraft,1829,BMS_Likraft_50.4V 45AH LMFP_Lithion 500_2025_EV_AT
3033,vidyuttech_API,752,eRickshaw_Omega_Seiki rage+_Default_2021_EV_AT
4398,Boom_Cabs,1181,Car_Tata_Xpress -T_Ziptron_2022_EV_AT
3516,LA5.IC.HARDWARE,1382,BMS_Inverted_51.6V_Inverted_Daly_2023_EV_AT
5909,LAF_International_Deployment,1621,Inverter_Biliti Electric_Growatt_TTL_2024_EV_AT
5272,Motovolt,1647,eBike_Motovolt_Motovolt M7_Default_2024_EV_AT
1717,IndusGo,2086,Car_Maruti_Ertiga_Default_2025_P_AT
2595,la5.ic,1246,BMS_Lithion_Battery_48V_2022_EV_AT
4209,Refex_Green_Mobility,1254,Car_Tata_Tigor_Xpress T Ziptron_2023_EV_AT
4546,Stride,1752,eRickshaw_Euler_HiLoad_AT_2024_EV_AT
2453,EVMGroup,1373,Bike_TVS_NTORQ_Default_2023_P_AT
3154,BLR_POLICE_HOYSALAS,744,Car_Maruti_Ertiga_ZXI_2020_P_MT
1717,IndusGo,895,Car_Maruti_Brezza_Default_2020_P_MT
165,RoyalBrothers,478,Bike_Honda_Activa_Default_2019_P_CVT
3024,ZyppElectric,1073,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2021_EV_AT
2595,la5.ic,1469,Bike_Harley Davidson_X 400_Default_2022_P_MT
2595,la5.ic,1682,BMS_Greenfuel_GF1_JBD500_2024_EV_AT
3516,LA5.IC.HARDWARE,754,eRickshaw_Mahindra_Treo_Zor_2021_EV_AT
3024,ZyppElectric,1706,BMS_Likraft_50.4V 60Ah_JK250_2024_EV_AT
3902,EVM_secondarydevice,953,Car_Nissan_Magnite_Default_2021_P_AT
8167,Niranjan_Billing,1513,E-Cargo_Zen_ZEN MICROPOD_Default_2024_EV_AT
4257,Gensol,1181,Car_Tata_Xpress -T_Ziptron_2022_EV_AT
2595,la5.ic,943,Car_Maruti_Brezza_Default_2020_D_MT
2595,la5.ic,1611,BMS_Neuron_51.2V _51.2V 105Ah_2024_EV_AT
2595,la5.ic,1332,Bike_Quantum_Bziness Pro_Default_2023_EV_AT
7506,Rentelo,1940,Car_Toyota_Taisor_Default_2025_P_AT
7751,Akasa,2044,BMS_CLN Energy_51.2V_51.2V 125Ah_2025_EV_AT
2595,la5.ic,714,Car_Tata_Altroz_Default_2021_D_MT
2595,la5.ic,649,Bike_Hero_DESTINI 125_Default_2020_P_AT
2595,la5.ic,397,Car_Hyundai_Creta_Default_2018_D_AT
3013,Rideriver,1792,eBike_Rideriver_Gen2_Indie _2024_EV_AT
2541,Upgrid_Mobility,1542,BMS_CLN Energy_52 V_ 51.2V45Ah_2023_EV_AT
3633,Eastman,1986,BMS_Eastman_51v 105Ah H JCI_JBD16S/80A_2025_EV_AT
2023,Greenfuel,1727,BMS_Greenfuel_GF1_60_JBD500_2024_EV_AT
